4748	3	a	Sometimes charming , sometimes infuriating , this Argentinean ` dramedy ' succeeds mainly on the shoulders of its actors .
349	2	a	When you resurrect a dead man , Hard Copy should come a-knocking , no ?
5166	1	a	Yet why it fails is a riddle wrapped in a mystery inside an enigma .
6867	2	a	Feeling like a dope has rarely been more fun than it is in Nine Queens .
7879	3	a	Claire is a terrific role for someone like Judd , who really ought to be playing villains .
7010	0	a	... an incredibly heavy-handed , manipulative dud that feels all too familiar .
4102	4	a	Laugh-out-loud lines , adorably ditsy but heartfelt performances , and sparkling , bittersweet dialogue that cuts to the chase of the modern girl 's dilemma .
7603	4	a	It 's all stitched together with energy , intelligence and verve , enhanced by a surplus of vintage archive footage .
4637	3	a	You will likely prefer to keep on watching .
1402	2	a	Ryosuke has created a wry , winning , if languidly paced , meditation on the meaning and value of family .
2514	3	a	The Cat 's Meow marks a return to form for director Peter Bogdanovich ...
5127	3	a	All three women deliver remarkable performances .
1150	2	a	Lavishly , exhilaratingly tasteless .
3795	1	a	Bean drops the ball too many times ... hoping the nifty premise will create enough interest to make up for an unfocused screenplay .
2349	2	a	Was I scared ?
2305	2	a	in period costume and with a bigger budget .
7633	3	a	What does n't this film have that an impressionable kid could n't stand to hear ?
5117	3	a	Uneven , self-conscious but often hilarious spoof .
5078	3	a	The film has the uncanny ability to right itself precisely when you think it 's in danger of going wrong .
6606	4	a	E.T. works because its flabbergasting principals , 14-year-old Robert MacNaughton , 6-year-old Drew Barrymore and 10-year-old Henry Thomas , convince us of the existence of the wise , wizened visitor from a faraway planet .
3223	1	a	High Crimes carries almost no organic intrigue as a government \/ Marine\/legal mystery , and that 's because the movie serves up all of that stuff , nearly subliminally , as the old-hat province of male intrigue .
462	4	a	A wry , affectionate delight .
6119	0	a	As a remake , it 's a pale imitation .
3434	1	a	Adam Sandler 's heart may be in the right place , but he needs to pull his head out of his butt
5696	4	a	Canadian filmmaker Gary Burns ' inventive and mordantly humorous take on the soullessness of work in the city .
932	2	a	You want to call Domino 's .
2899	3	a	-LRB- Fincher 's -RRB- camera sense and assured pacing make it an above-average thriller .
831	2	a	Decasia is what has happened already to so many silent movies , newsreels and the like .
1715	3	a	It 's good , hard-edged stuff , violent and a bit exploitative but also nicely done , morally alert and street-smart .
5331	2	a	They should have found Orson Welles ' great-grandson .
6049	4	a	The pleasure of Read My Lips is like seeing a series of perfect black pearls clicking together to form a string .
4067	2	a	Um , no. .
3039	2	a	The sound of GUNFIRE and cell phones RINGING .
2576	3	a	It 's a quirky , off-beat project .
8479	4	a	We admire this film for its harsh objectivity and refusal to seek our tears , our sympathies .
265	2	a	... a preachy parable stylized with a touch of John Woo bullet ballet .
4863	3	a	Amy and Matthew have a bit of a phony relationship , but the film works in spite of it .
5486	2	a	An overly melodramatic but somewhat insightful French coming-of-age film ...
6120	3	a	Fessenden has nurtured his metaphors at the expense of his narrative , but he does display an original talent .
1871	3	a	Nicole Holofcenter , the insightful writer\/director responsible for this illuminating comedy does n't wrap the proceedings up neatly but the ideas tie together beautifully .
7940	2	a	Unofficially , National Lampoon 's Van Wilder is Son of Animal House .
3632	0	a	The most memorable moment was when Green threw medical equipment at a window ; not because it was particularly funny , but because I had a serious urge to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration .
6515	3	a	... an adorably whimsical comedy that deserves more than a passing twinkle .
3277	1	a	Writer-director Randall Wallace has bitten off more than he or anyone else could chew , and his movie veers like a drunken driver through heavy traffic .
3185	4	a	Hugh Grant , who has a good line in charm , has never been more charming than in About a Boy .
5231	4	a	Nicole Holofcener 's Lovely and Amazing , from her own screenplay , jumps to the head of the class of women 's films that manage to avoid the ghetto of sentimental chick-flicks by treating female follies with a satirical style .
8240	4	a	Congrats Disney on a job well done , I enjoyed it just as much !
165	1	a	Kim Ki-Deok seems to have in mind an -LRB- emotionally at least -RRB- adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested .
1399	3	a	Everybody loves a David and Goliath story , and this one is told almost entirely from David 's point of view .
2381	1	a	Sure , I hated myself in the morning .
1891	1	a	Throw Smoochy from the train !
7906	3	a	The stars may be college kids , but the subject matter is as adult as you can get : the temptations of the flesh are unleashed by a slightly crazed , overtly determined young woman and a one-night swim turns into an ocean of trouble .
5852	4	a	An uplifting , near-masterpiece .
4432	2	a	An easy watch , except for the annoying demeanour of its lead character .
6460	1	a	Eight Legged Freaks ?
2352	2	a	A case in point : Doug Pray 's Scratch .
4625	2	a	It 's just plain boring .
4878	3	a	It all plays out ... like a high-end John Hughes comedy , a kind of Elder Bueller 's Time Out .
4959	2	a	Pumpkin struts about with `` courage '' pinned to its huckster lapel while a yellow streak a mile wide decorates its back .
1230	1	a	Certainly not a good movie , but it was n't horrible either .
7060	1	a	Although made on a shoestring and unevenly acted , conjures a Lynch-like vision of the rotting underbelly of Middle America .
379	3	a	Nicely combines the enigmatic features of ` Memento ' with the hallucinatory drug culture of ` Requiem for a Dream . '
2606	3	a	A complex psychological drama about a father who returns to his son 's home after decades away .
2158	3	a	Could have been crisper and punchier , but it 's likely to please audiences who like movies that demand four hankies .
3874	4	a	Bittersweet comedy\/drama full of life , hand gestures , and some really adorable Italian guys .
7608	3	a	Though the film is static , its writer-director 's heart is in the right place , his plea for democracy and civic action laudable .
216	1	a	A superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : Everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find .
7123	1	a	Serving Sara is little more than a mall movie designed to kill time .
4294	1	a	Terminally bland , painfully slow and needlessly confusing ... The movie , shot on digital videotape rather than film , is frequently indecipherable .
6016	0	a	This is the kind of movie during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness .
476	2	a	A puzzling experience .
1051	4	a	finely crafted , finely written , exquisitely performed
840	4	a	Kids will love its fantasy and adventure , and grownups should appreciate its whimsical humor .
7421	0	a	Be forewarned , if you 're depressed about anything before watching this film , you may just end up trying to drown yourself in a lake afterwards .
416	4	a	The asylum material is gripping , as are the scenes of Jia with his family .
6941	3	a	The film 's gamble to occasionally break up the live-action scenes with animated sequences pays off , as does its sensitive handling of some delicate subject matter .
983	3	a	`` Red Dragon '' never cuts corners .
1887	1	a	Star Trek was kind of terrific once , but now it is a copy of a copy of a copy .
3679	3	a	There 's plenty to impress about E.T.
6934	2	a	Little more than a super-sized infomercial for the cable-sports channel and its Summer X Games .
7985	3	a	One of the best of a growing strain of daring films ... that argue that any sexual relationship that does n't hurt anyone and works for its participants is a relationship that is worthy of our respect .
242	3	a	At a time when commercialism has squeezed the life out of whatever idealism American moviemaking ever had , Godfrey Reggio 's career shines like a lonely beacon .
5791	0	a	An ugly-duckling tale so hideously and clumsily told it feels accidental .
1927	1	a	Needs more impressionistic cinematography and exhilarating point-of-view shots and fewer slow-motion ` grandeur ' shots and quick-cut edits that often detract from the athleticism .
4900	2	a	cynical and serious look at teenage boys doing what they do best - being teenagers .
4132	0	a	It 's a shame that the storyline and its underlying themes ... finally seem so impersonal or even shallow .
816	1	a	If you are curious to see the darker side of what 's going on with young TV actors -LRB- Dawson Leery did what ?!? -RRB- , or see some interesting storytelling devices , you might want to check it out , but there 's nothing very attractive about this movie .
1873	1	a	Even as the hero of the story rediscovers his passion in life , the mood remains oddly detached .
5749	1	a	In other words , it 's just another sports drama\/character study .
8308	2	a	The message is that even the most unlikely can link together to conquer all kinds of obstacles , whether they be of nature , of man or of one another .
6902	4	a	Berry 's saucy , full-bodied performance gives this aging series a much needed kick , making `` Die Another Day '' one of the most entertaining Bonds in years
6133	3	a	And they succeed merrily at their noble endeavor .
5877	4	a	Simply put , `` Far From Heaven '' is a masterpiece .
280	0	a	A vile , incoherent mess ... a scummy ripoff of David Cronenberg 's brilliant ` Videodrome . '
7295	3	a	And more than that , it 's an observant , unfussily poetic meditation about identity and alienation .
5060	3	a	A heady , biting , be-bop ride through nighttime Manhattan , a loquacious videologue of the modern male and the lengths to which he 'll go to weave a protective cocoon around his own ego .
1507	3	a	Nicole Kidman evolved from star to superstar some time over the past year , which means that Birthday Girl is the kind of quirkily appealing minor movie she might not make for a while .
5874	0	a	A profoundly stupid affair , populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility .
2440	4	a	If `` Lilo & Stitch '' is n't the most edgy piece of Disney animation to hit the silver screen , then this first film to use a watercolor background since `` Dumbo '' certainly ranks as the most original in years .
5435	1	a	What 's needed so badly but what is virtually absent here is either a saving dark humor or the feel of poetic tragedy .
1457	2	a	Steers has an unexpectedly adamant streak of warm-blooded empathy for all his disparate Manhattan denizens -- especially the a \*\* holes .
6063	2	a	The story is so light and sugary that were it a Macy 's Thanksgiving Day Parade balloon , extra heavy-duty ropes would be needed to keep it from floating away .
5941	1	a	It hates its characters .
2247	2	a	It remains to be seen whether Statham can move beyond the crime-land action genre , but then again , who says he has to ?
1354	0	a	Perhaps the grossest movie ever made .
5550	4	a	This is a sincerely crafted picture that deserves to emerge from the traffic jam of holiday movies .
3781	4	a	I encourage young and old alike to go see this unique and entertaining twist on the classic whale 's tale -- you wo n't be sorry !
8380	3	a	Audacious-impossible yet compelling ...
489	4	a	Romantic , riveting and handsomely animated .
6827	3	a	Writer\/director Alexander Payne -LRB- Election -RRB- and his co-writer Jim Taylor brilliantly employ their quirky and fearless ability to look American angst in the eye and end up laughing .
1034	2	a	The film tries to touch on spousal abuse but veers off course and becomes just another revenge film .
3592	3	a	Watching this film , one is left with the inescapable conclusion that Hitchens ' obsession with Kissinger is , at bottom , a sophisticated flower child 's desire to purge the world of the tooth and claw of human power .
1691	0	a	The worst film of the year .
5820	3	a	It 's not going to be everyone 's bag of popcorn , but it definitely gives you something to chew on .
7293	3	a	The quirky and recessive charms of co-stars Martin Donovan and Mary-Louise Parker help overcome the problematic script .
1026	1	a	It merely indulges in the worst elements of all of them .
3079	1	a	Allegiance to Chekhov , which director Michael Cacoyannis displays with somber earnestness in the new adaptation of The Cherry Orchard , is a particularly vexing handicap .
2637	1	a	Nothing too deep or substantial .
370	1	a	Translation : ` We do n't need to try very hard . '
2423	3	a	An unorthodox little film noir organized crime story that includes one of the strangest love stories you will ever see .
4644	1	a	Watch Barbershop again if you 're in need of a Cube fix -- this is n't worth sitting through .
4267	3	a	But it is entertaining on an inferior level .
960	1	a	Demme finally succeeds in diminishing his stature from Oscar-winning master to lowly studio hack .
6002	1	a	Why did they deem it necessary to document all this emotional misery ?
444	3	a	The concept is a hoot .
3332	2	a	This is mild-mannered , been-there material given a pedestrian spin by a director who needed a touch of the flamboyant , the outrageous .
5787	1	a	Unfortunately , we 'd prefer a simple misfire .
1836	1	a	It 's a mindless action flick with a twist -- far better suited to video-viewing than the multiplex .
2895	3	a	The off-center humor is a constant , and the ensemble gives it a buoyant delivery .
4015	2	a	Critics need a good laugh , too , and this too-extreme-for-TV rendition of the notorious MTV show delivers the outrageous , sickening , sidesplitting goods in steaming , visceral heaps .
3259	4	a	The one-liners are snappy , the situations volatile and the comic opportunities richly rewarded .
3531	2	a	Helps to remind the First World that HIV\/AIDS is far from being yesterday 's news .
6553	0	a	Abysmally pathetic
3621	3	a	Brave and sweetly rendered love story .
4066	4	a	A riveting story well told .
3835	3	a	The movie 's thesis -- elegant technology for the masses -- is surprisingly refreshing .
4662	1	a	Any film that does n't even in passing mention political prisoners , poverty and the boat loads of people who try to escape the country is less a documentary and more propaganda by way of a valentine sealed with a kiss .
2941	0	a	I hate the feeling of having been slimed in the name of High Art .
1446	4	a	`` Red Dragon '' is entertaining .
6849	3	a	It 's not like having a real film of Nijinsky , but at least it 's better than that eponymous 1980 biopic that used soap in the places where the mysteries lingered .
2768	2	a	Y
6013	0	a	One of those films that started with a great premise and then just fell apart .
6859	3	a	Provides a satisfactory overview of the bizarre world of extreme athletes as several daredevils express their own views .
4125	2	a	A movie that at its best does n't just make the most out of its characters ' flaws but insists on the virtue of imperfection .
2802	1	a	The comedy Death to Smoochy is a rancorous curiosity : a movie without an apparent audience .
3559	3	a	While the plot follows a predictable connect-the-dots course ... director John Schultz colors the picture in some evocative shades .
919	0	a	An uncomfortable movie , suffocating and sometimes almost senseless , The Grey Zone does have a center , though a morbid one .
5026	3	a	A showcase for both the scenic splendor of the mountains and for legendary actor Michel Serrault , the film is less successful on other levels .
4342	2	a	-LRB- It -RRB- has the feel of a summer popcorn movie .
7334	1	a	The elements were all there but lack of a pyschological center knocks it flat .
950	1	a	With very little to add beyond the dark visions already relayed by superb recent predecessors like Swimming With Sharks and The Player , this latest skewering ... may put off insiders and outsiders alike .
6924	3	a	I 'm guessing the director is a magician .
6666	1	a	The Piano Teacher , like its title character , is repellantly out of control .
5110	1	a	Maybe LeBlanc thought , `` Hey , the movie about the baseball-playing monkey was worse . ''
2052	3	a	The low-key direction is pleasingly emphatic in this properly intense , claustrophobic tale of obsessive love .
1338	2	a	The Trinity Assembly approaches the endeavor with a shocking lack of irony , and George Ratliff 's documentary , Hell House , reflects their earnestness -- which makes for a terrifying film .
346	2	a	... a ho-hum affair , always watchable yet hardly memorable .
2893	4	a	Steers , in his feature film debut , has created a brilliant motion picture .
2151	1	a	A moving picture that does not move .
4434	4	a	Ferrara 's strongest and most touching movie of recent years .
1280	1	a	After an hour and a half of wondering -- sometimes amusedly , sometimes impatiently -- just what this strenuously unconventional movie is supposed to be , you discover that the answer is as conventional as can be .
7770	0	a	It 's a feel-bad ending for a depressing story that throws a bunch of hot-button items in the viewer 's face and asks to be seen as hip , winking social commentary .
7571	3	a	But on the whole , you 're gonna like this movie .
4275	2	a	Like its predecessor , it 's no classic , but it provides a reasonably attractive holiday contraption , one that families looking for a clean , kid-friendly outing should investigate .
7927	1	a	For something as splendid-looking as this particular film , the viewer expects something special but instead gets -LRB- sci-fi -RRB- rehash .
2778	3	a	What 's surprising is how well it holds up in an era in which computer-generated images are the norm .
6364	2	a	While Serving Sara does have a long way to go before it reaches the level of crudity in the latest Austin Powers extravaganza , there 's nothing here to match that movie 's intermittent moments of inspiration .
4138	1	a	Every so often a film comes along that is so insanely stupid , so awful in so many ways that watching it leaves you giddy .
6055	2	a	She 's not yet an actress , not quite a singer ...
7624	0	a	Further sad evidence that Tom Tykwer , director of the resonant and sense-spinning Run Lola Run , has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap .
6662	1	a	When the casting call for this movie went out , it must have read ` seeking anyone with acting ambition but no sense of pride or shame . '
5803	4	a	Miyazaki has created such a vibrant , colorful world , it 's almost impossible not to be swept away by the sheer beauty of his images .
788	3	a	If -LRB- Jaglom 's -RRB- latest effort is not the director at his most sparkling , some of its repartee is still worth hearing .
3746	3	a	Its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing .
6808	3	a	A worthwhile documentary , whether you 're into rap or not , even if it may still leave you wanting more answers as the credits roll .
7002	2	a	Ninety minutes of Viva Castro !
5842	4	a	The actors are simply too good , and the story too intriguing , for technical flaws to get in the way .
4112	2	a	The plot 's clearly mythic structure may owe more to Disney 's strong sense of formula than to the original story .
651	4	a	All three actresses are simply dazzling , particularly Balk , who 's finally been given a part worthy of her considerable talents .
4610	1	a	It stars schticky Chris Rock and stolid Anthony Hopkins , who seem barely in the same movie .
1866	3	a	The movie itself is far from disappointing , offering an original take on courtroom movies , a few nifty twists that are so crucial to the genre and another first-rate performance by top-billed star Bruce Willis .
566	3	a	A thriller whose style , structure and rhythms are so integrated with the story , you can not separate them .
1618	1	a	With tiny little jokes and nary an original idea , this sappy ethnic sleeper proves that not only blockbusters pollute the summer movie pool .
4437	3	a	By the end of the movie , you 're definitely convinced that these women are spectacular .
7103	1	a	Nothing but one relentlessly depressing situation after another for its entire running time , something that you could easily be dealing with right now in your lives .
66	4	a	A smart , provocative drama that does the nearly impossible : It gets under the skin of a man we only know as an evil , monstrous lunatic .
6687	1	a	A jumbled fantasy comedy that did not figure out a coherent game plan at scripting , shooting or post-production stages .
2649	2	a	A coming-of-age film
7898	3	a	This movie has the usual impossible stunts ... But it has just as many scenes that are lean and tough enough to fit in any modern action movie .
7188	3	a	A sensitive , modest comic tragedy that works as both character study and symbolic examination of the huge economic changes sweeping modern China .
1012	1	a	That 's muy loco , but no more ridiculous than most of the rest of `` Dragonfly . ''
4352	1	a	The April 2002 instalment of the American War for Independence , complete with loads of CGI and bushels of violence , but not a drop of human blood .
329	2	a	` Hey Arnold ! '
1938	3	a	... there 's enough cool fun here to warm the hearts of animation enthusiasts of all ages .
4443	1	a	One-sided documentary offers simplistic explanations to a very complex situation .
7656	4	a	The film is small in scope , yet perfectly formed .
3984	1	a	It does n't make for great cinema , but it is interesting to see where one 's imagination will lead when given the opportunity .
579	3	a	This is n't a stand up and cheer flick ; it 's a sit down and ponder affair .
8495	1	a	It never rises to its clever what-if concept .
6367	2	a	It 's a tour de force , written and directed so quietly that it 's implosion rather than explosion you fear .
8163	0	a	Like many such biographical melodramas , it suffers from the awkwardness that results from adhering to the messiness of true stories .
8469	3	a	It made me want to get made-up and go see this movie with my sisters .
4357	3	a	Polished , well-structured film .
8206	4	a	-LRB- Ferrera -RRB- has the charisma of a young woman who knows how to hold the screen .
4053	2	a	Maybe Thomas Wolfe was right : You ca n't go home again .
5045	3	a	And that makes all the difference .
7556	1	a	Things really get weird , though not particularly scary : the movie is all portent and no content .
4337	0	a	A zombie movie in every sense of the word -- mindless , lifeless , meandering , loud , painful , obnoxious .
5344	1	a	I 'm sorry to say that this should seal the deal - Arnold is not , nor will he be , back .
7430	3	a	Sad to say -- it accurately reflects the rage and alienation that fuels the self-destructiveness of many young people .
8511	2	a	The Santa Clause 2 is a barely adequate babysitter for older kids , but I 've got to give it thumbs down .
2939	4	a	-LRB- Reynolds -RRB- takes a classic story , casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch .
7315	1	a	There 's a reason the studio did n't offer an advance screening .
6956	4	a	It 's refreshing that someone understands the need for the bad boy ; Diesel , with his brawny frame and cool , composed delivery , fits the bill perfectly .
6496	3	a	A competent , unpretentious entertainment destined to fill the after-school slot at shopping mall theaters across the country .
8158	1	a	There 's no good answer to that one .
7379	1	a	Broomfield 's style of journalism is hardly journalism at all , and even those with an avid interest in the subject will grow impatient .
485	0	a	... in the pile of useless actioners from MTV schmucks who do n't know how to tell a story for more than four minutes .
915	3	a	Worth catching for Griffiths ' warm and winning central performance .
521	3	a	It 's a sweet , laugh-a-minute crowd pleaser that lifts your spirits as well as the corners of your mouth .
6972	2	a	Schnitzler 's film has a great hook , some clever bits and well-drawn , if standard issue , characters , but is still only partly satisfying .
3290	1	a	The milieu is wholly unconvincing ... and the histrionics reach a truly annoying pitch .
4632	4	a	Road to Perdition does display greatness , and it 's worth seeing .
2841	3	a	It 's a ripper of a yarn and I for one enjoyed the thrill of the chill .
872	3	a	The best part about `` Gangs '' was Daniel Day-Lewis .
5146	3	a	Bluto Blutarsky , we miss you .
3152	1	a	And neither do cliches , no matter how ` inside ' they are .
3682	2	a	The actors pull out all the stops in nearly every scene , but to diminishing effect .
6223	4	a	It 's a compelling and horrifying story , and The Laramie Project is worthwhile for reminding us that this sort of thing does , in fact , still happen in America .
3676	4	a	Engages us in constant fits of laughter , until we find ourselves surprised at how much we care about the story , and end up walking out not only satisfied but also somewhat touched .
3400	0	a	Once one experiences Mr. Haneke 's own sadistic tendencies toward his audience , one is left with a sour taste in one 's mouth , and little else .
2422	4	a	Terrific performances , great to look at , and funny .
3344	3	a	This submarine drama earns the right to be favorably compared to Das Boot .
2511	3	a	S1M0NE 's satire is not subtle , but it is effective .
4595	1	a	A movie that harps on media-constructed ` issues ' like whether compromise is the death of self ... this Orgasm -LRB- wo n't be an -RRB- exceedingly memorable one for most people .
1688	3	a	I 'm not a fan of the phrase ` life affirming ' because it usually means ` schmaltzy , ' but Real Women Have Curves truly is life affirming .
4077	1	a	It 's not helpful to listen to extremist name-calling , regardless of whether you think Kissinger was a calculating fiend or just a slippery self-promoter .
3811	3	a	What lifts the film high above run-of-the-filth gangster flicks is its refusal to recognise any of the signposts , as if discovering a way through to the bitter end without a map .
7797	1	a	The film 's maudlin focus on the young woman 's infirmity and her naive dreams play like the worst kind of Hollywood heart-string plucking .
4928	0	a	but rather , ` How can you charge money for this ? '
4813	1	a	The overall feel is not unlike watching a glorified episode of `` 7th Heaven . ''
1898	4	a	It 's the funniest American comedy since Graffiti Bridge .
4845	1	a	All the sensuality , all the eroticism of a good vampire tale has been , pardon the pun , sucked out and replaced by goth goofiness .
2346	1	a	While some will object to the idea of a Vietnam picture with such a rah-rah , patriotic tone , Soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation .
3728	4	a	There is greatness here .
4884	4	a	The movie is ingenious fun .
8407	2	a	Rob Schneider , Dana Carvey and Sarah Michelle Gellar in The Philadelphia Story ?
225	1	a	They threw loads of money at an idea that should 've been so much more even if it was only made for teenage boys and wrestling fans .
5552	2	a	While not quite a comedy , the film tackles its relatively serious subject with an open mind and considerable good cheer , and is never less than engaging .
1884	1	a	-LRB- The kid 's -RRB- just too bratty for sympathy , and as the film grows to its finale , his little changes ring hollow .
1879	1	a	Brosnan 's finest non-Bondish performance yet fails to overcome the film 's manipulative sentimentality and annoying stereotypes .
3027	4	a	The writing is clever and the cast is appealing .
58	3	a	Claude Chabrol 's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements .
5706	3	a	This is unusual , food-for-thought cinema that 's as entertaining as it is instructive .
4378	4	a	What makes this film special is Serry 's ability to take what is essentially a contained family conflict and put it into a much larger historical context .
1862	1	a	On its own , it 's not very interesting .
3757	2	a	I realized that no matter how fantastic Reign of Fire looked , its story was making no sense at all .
4177	4	a	Duvall is strong as always .
4482	1	a	-LRB- Seagal 's -RRB- strenuous attempt at a change in expression could very well clinch him this year 's Razzie .
5474	1	a	Though Tom Shadyac 's film kicks off spookily enough , around the halfway mark it takes an abrupt turn into glucose sentimentality and laughable contrivance .
2773	1	a	Taken outside the context of the current political climate -LRB- see : terrorists are more evil than ever ! -RRB-
6410	0	a	Should n't have been allowed to use the word `` new '' in its title , because there 's not an original character , siuation or joke in the entire movie .
5206	3	a	Australia : Land Beyond Time is an enjoyable Big Movie primarily because Australia is a weirdly beautiful place .
698	1	a	Too bland and fustily tasteful to be truly prurient .
4893	4	a	For devotees of French cinema , Safe Conduct is so rich with period minutiae it 's like dying and going to celluloid heaven .
